id,XA,XB,XC,XD,XE,XF,XG,XH,XI,XJ,XK,XL,XM,XN,XO,XP,XQ,XR,XS,XT,XU,XV,class
6977,4,3,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7,class_1
6978,3,4,8,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4,class_1
6979,3,4,1,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2,class_1
6980,4,4,1,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4,class_1
6981,5,4,1,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2,class_1
6982,5,4,8,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4,class_1
6983,5,4,8,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,class_1
6984,3,4,8,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7,class_1
6985,1,4,1,2,7,3,1,1,11,1,1,2,2,1,1,1,3,3,6,8,6,4,class_2
6986,5,4,8,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4,class_1
6987,3,4,1,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4,class_1
6988,3,3,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4,class_1
6989,4,4,8,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,class_1
6990,1,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,1,2,6,2,2,2,class_2
6991,5,4,4,2,7,3,2,1,8,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
6992,5,3,8,2,6,3,1,1,12,1,2,3,2,3,3,1,3,1,5,8,2,7,class_1
6993,5,3,8,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,class_1
6994,4,4,8,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7,class_1
6995,5,4,1,2,7,1,1,1,12,1,7,4,4,5,5,1,2,2,6,6,2,2,class_2
6996,4,3,8,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7,class_1
6997,5,3,8,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,class_1
6998,5,1,9,2,7,3,2,1,8,1,7,3,4,8,8,1,3,3,6,8,4,1,class_2
6999,3,4,4,2,7,3,2,1,11,1,7,4,3,8,8,1,3,3,6,8,4,1,class_2
7000,5,4,1,2,7,1,1,1,12,1,7,4,4,5,5,1,2,2,6,6,5,2,class_2
7001,5,3,8,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,class_1
7002,5,3,1,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,class_1
7003,5,4,8,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4,class_1
7004,3,4,9,2,7,3,2,1,11,1,7,3,3,8,8,1,3,3,6,8,4,1,class_2
7005,5,4,9,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
7006,5,4,9,2,7,3,2,1,8,1,7,3,4,8,8,1,3,3,6,8,4,1,class_2
7007,5,4,8,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,class_1
7008,3,4,8,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4,class_1
7009,5,4,4,2,7,3,2,1,11,1,7,4,3,8,8,1,3,3,6,8,4,1,class_2
7010,3,1,9,2,7,3,2,1,5,1,7,4,3,8,8,1,3,3,6,8,4,1,class_2
7011,5,3,8,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7,class_1
7012,1,4,9,2,7,3,2,1,5,1,7,4,4,8,8,1,3,3,6,8,4,1,class_2
7013,5,4,8,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4,class_1
7014,4,4,1,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4,class_1
7015,4,3,1,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,7,class_1
7016,5,4,4,2,7,3,2,1,8,1,7,4,3,8,8,1,3,3,6,8,4,1,class_2
7017,3,4,9,2,7,3,2,1,11,1,7,4,4,8,8,1,3,3,6,8,3,1,class_2
7018,4,3,8,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4,class_1
7019,3,4,8,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,class_1
7020,3,1,9,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,6,8,4,1,class_2
7021,5,1,9,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
7022,4,4,8,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7,class_1
7023,4,4,4,1,7,3,1,1,11,1,1,4,4,8,8,1,3,3,6,8,5,4,class_2
7024,5,4,8,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7,class_1
7025,3,4,1,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4,class_1
7026,5,4,1,2,7,1,1,1,12,1,7,4,4,5,5,1,1,2,6,3,2,2,class_2
7027,3,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,2,2,6,2,2,2,class_2
7028,5,3,8,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2,class_1
7029,3,4,8,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7,class_1
7030,3,4,1,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7,class_1
7031,5,4,8,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7,class_1
7032,3,4,1,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2,class_1
7033,5,1,9,2,7,3,2,1,5,1,7,3,4,8,8,1,3,3,6,8,3,1,class_2
7034,5,4,1,2,7,1,1,1,7,1,7,4,4,5,5,1,1,2,6,2,2,2,class_2
7035,5,3,3,2,6,3,1,1,11,1,2,3,2,3,3,1,3,1,5,8,2,7,class_1
7036,3,1,4,2,7,3,2,1,5,1,7,4,4,8,8,1,3,3,6,8,4,1,class_2
7037,3,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,2,2,6,6,5,2,class_2
7038,3,4,1,2,7,1,1,1,12,1,7,4,4,5,5,1,2,2,6,3,5,2,class_2
7039,5,3,8,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,class_1
7040,5,1,9,2,7,3,2,1,8,1,7,4,4,8,8,1,3,3,6,8,3,1,class_2
7041,3,1,4,2,7,3,2,1,5,1,7,3,4,8,8,1,3,3,6,8,4,1,class_2
7042,4,4,1,2,7,1,1,1,7,1,7,4,4,5,5,1,2,2,6,2,5,2,class_2
7043,5,3,1,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7,class_1
7044,5,3,1,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,class_1
7045,4,3,1,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7,class_1
7046,4,3,8,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,class_1
7047,5,1,4,2,7,3,2,1,8,1,7,4,3,8,8,1,3,3,6,8,3,1,class_2
7048,4,3,8,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7,class_1
7049,4,3,1,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,class_1
7050,5,4,8,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2,class_1
7051,5,4,4,2,7,3,2,1,11,1,7,3,3,8,8,1,3,3,6,8,4,1,class_2
7052,1,4,1,2,7,1,1,1,12,1,7,4,4,5,5,1,1,2,6,9,2,2,class_2
7053,5,3,1,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2,class_1
7054,3,4,1,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,class_1
7055,1,4,1,2,7,1,1,1,7,1,7,4,4,5,5,1,1,2,6,6,5,2,class_2
7056,5,4,1,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7,class_1
7057,5,4,1,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,class_1
7058,5,4,8,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2,class_1
7059,4,4,8,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4,class_1
7060,3,4,8,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4,class_1
7061,3,4,8,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,class_1
7062,3,4,1,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,class_1
7063,5,3,1,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7,class_1
7064,3,4,6,1,7,3,1,1,11,1,1,4,4,8,8,1,3,3,6,8,6,4,class_2
7065,4,4,8,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,class_1
7066,3,3,1,2,6,1,1,1,11,1,2,3,2,3,3,1,3,1,5,8,2,7,class_1
7067,5,4,1,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2,class_1
7068,5,4,4,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,6,8,4,1,class_2
7069,5,4,1,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7,class_1
7070,4,3,1,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,class_1
7071,5,4,1,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4,class_1
7072,5,3,8,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7,class_1
7073,4,3,8,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7,class_1
7074,4,4,3,1,7,3,1,1,11,1,1,4,4,8,8,1,3,3,6,8,6,4,class_2
7075,4,3,1,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,class_1
7076,5,4,8,2,5,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,class_1
7077,3,4,8,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2,class_1
7078,4,3,8,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2,class_1
7079,3,4,1,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4,class_1
7080,4,4,1,2,7,1,1,1,12,1,7,4,4,5,5,1,1,2,6,2,2,2,class_2
7081,4,4,8,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,7,class_1
7082,3,3,8,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4,class_1
7083,3,3,8,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7,class_1
7084,3,4,8,2,9,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,class_1
7085,5,4,8,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2,class_1
7086,3,4,8,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,class_1
7087,1,1,4,2,7,3,2,1,11,1,7,3,4,8,8,1,3,3,6,8,4,1,class_2
7088,5,3,8,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4,class_1
7089,5,4,8,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,class_1
7090,5,1,4,2,7,3,2,1,5,1,7,4,4,8,8,1,3,3,6,8,3,1,class_2
7091,4,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,1,2,6,2,5,2,class_2
7092,4,3,1,2,6,3,1,1,11,1,2,3,2,3,3,1,3,1,5,8,2,7,class_1
7093,5,4,8,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,class_1
7094,4,4,1,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2,class_1
7095,5,3,1,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,class_1
7096,5,4,8,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,class_1
7097,5,3,1,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4,class_1
7098,5,3,1,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,2,class_1
7099,3,1,4,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
7100,5,3,8,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,class_1
7101,3,3,3,2,6,1,1,1,12,1,2,3,2,3,3,1,3,1,5,8,2,7,class_1
7102,5,3,8,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,class_1
7103,5,3,8,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2,class_1
7104,1,4,9,2,7,3,2,1,8,1,7,4,3,8,8,1,3,3,6,8,4,1,class_2
7105,5,4,1,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7,class_1
7106,3,4,8,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4,class_1
7107,4,3,1,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,class_1
7108,4,4,8,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,class_1
7109,5,3,8,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7,class_1
7110,5,3,8,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7,class_1
7111,1,1,9,2,7,3,2,1,11,1,7,4,4,8,8,1,3,3,6,8,3,1,class_2
7112,5,3,1,2,6,1,1,1,11,1,2,3,2,3,3,1,3,1,5,8,2,7,class_1
7113,4,3,8,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7,class_1
7114,5,4,1,2,5,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4,class_1
7115,5,3,1,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,class_1
7116,3,4,8,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2,class_1
7117,3,3,4,1,7,3,1,1,11,1,1,4,4,8,8,1,3,3,6,8,5,4,class_2
7118,4,4,1,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7,class_1
7119,5,3,8,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4,class_1
7120,5,1,9,2,7,3,2,1,11,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
7121,3,4,1,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7,class_1
7122,5,3,1,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,class_1
7123,3,4,8,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,class_1
7124,5,4,9,2,7,3,2,1,11,1,7,4,3,8,8,1,3,3,6,8,3,1,class_2
7125,4,3,1,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4,class_1
7126,5,4,8,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,class_1
7127,5,4,8,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4,class_1
7128,4,3,8,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2,class_1
7129,4,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,1,2,6,9,5,2,class_2
7130,4,3,1,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7,class_1
7131,5,3,8,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,class_1
7132,5,4,8,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7,class_1
7133,5,4,8,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,class_1
7134,1,4,1,2,7,1,1,1,7,1,7,4,4,5,5,1,2,2,6,3,5,2,class_2
7135,5,4,4,2,7,3,2,1,8,1,7,3,3,8,8,1,3,3,6,8,4,1,class_2
7136,3,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,2,2,6,2,5,2,class_2
7137,3,1,4,2,7,3,2,1,8,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
7138,5,4,8,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7,class_1
7139,4,3,8,2,5,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,class_1
7140,5,4,1,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7,class_1
7141,5,4,1,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4,class_1
7142,1,4,9,2,7,3,2,1,8,1,7,3,4,8,8,1,3,3,6,8,3,1,class_2
7143,4,4,1,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7,class_1
7144,1,1,4,2,7,3,2,1,8,1,7,4,3,8,8,1,3,3,6,8,3,1,class_2
7145,3,4,1,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7,class_1
7146,3,3,8,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2,class_1
7147,4,3,3,2,6,3,1,1,11,1,2,3,2,3,3,1,3,1,5,8,2,7,class_1
7148,4,4,1,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7,class_1
7149,3,3,8,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2,class_1
7150,4,4,1,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2,class_1
7151,4,3,8,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,class_1
7152,4,4,8,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2,class_1
7153,3,4,8,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7,class_1
7154,5,4,4,2,7,3,2,1,11,1,7,3,4,8,8,1,3,3,6,8,4,1,class_2
7155,3,4,8,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4,class_1
7156,5,4,1,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,class_1
7157,5,3,8,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,class_1
7158,3,4,1,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,class_1
7159,1,4,4,2,7,3,2,1,5,1,7,4,3,8,8,1,3,3,6,8,3,1,class_2
7160,3,4,1,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,class_1
7161,4,4,8,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,class_1
7162,5,4,1,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,class_1
7163,1,4,4,2,7,3,2,1,11,1,7,4,4,8,8,1,3,3,6,8,4,1,class_2
7164,3,4,1,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,class_1
7165,4,3,8,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4,class_1
7166,4,4,8,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7,class_1
7167,4,3,1,2,6,3,1,1,12,1,2,3,2,3,3,1,3,1,5,8,2,7,class_1
7168,1,1,4,2,7,3,2,1,5,1,7,3,4,8,8,1,3,3,6,8,4,1,class_2
7169,4,4,8,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,class_1
7170,5,4,1,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2,class_1
7171,5,4,4,2,7,3,2,1,8,1,7,4,3,8,8,1,3,3,6,8,3,1,class_2
7172,5,3,1,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2,class_1
7173,3,4,8,2,9,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2,class_1
7174,1,4,1,2,7,1,1,1,12,1,7,4,4,5,5,1,2,2,6,9,2,2,class_2
7175,5,3,1,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,class_1
7176,4,3,1,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2,class_1
7177,3,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,1,2,6,3,2,2,class_2
7178,5,4,1,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2,class_1
7179,5,4,1,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7,class_1
7180,5,4,1,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,class_1
7181,5,4,1,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4,class_1
7182,4,3,3,1,7,3,1,1,11,1,1,4,4,8,8,1,3,3,6,8,6,4,class_2
7183,4,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,1,2,6,2,2,2,class_2
7184,1,4,9,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
7185,5,4,8,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4,class_1
7186,1,4,4,2,7,3,2,1,11,1,7,4,4,8,8,1,3,3,6,8,3,1,class_2
7187,5,3,8,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,class_1
7188,5,3,1,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,class_1
7189,3,4,1,2,7,1,1,1,7,1,7,4,4,5,5,1,2,2,6,9,2,2,class_2
7190,3,4,8,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4,class_1
7191,3,4,1,2,5,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7,class_1
7192,4,4,8,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2,class_1
7193,4,3,8,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4,class_1
7194,3,3,8,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,class_1
7195,5,4,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7,class_1
7196,5,3,1,2,7,3,1,1,11,1,1,2,2,1,1,1,3,3,6,8,6,7,class_2
7197,4,4,8,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,class_1
7198,5,4,1,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,class_1
7199,4,3,1,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4,class_1
7200,4,4,8,2,5,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7,class_1
7201,5,1,4,2,7,3,2,1,11,1,7,4,4,8,8,1,3,3,6,8,3,1,class_2
7202,5,4,1,2,5,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,class_1
7203,1,1,9,2,7,3,2,1,8,1,7,3,4,8,8,1,3,3,6,8,4,1,class_2
7204,5,4,8,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2,class_1
7205,3,4,4,2,7,3,2,1,8,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
7206,5,4,1,2,7,1,1,1,12,1,7,4,4,5,5,1,2,2,6,9,2,2,class_2
7207,5,4,8,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,class_1
7208,5,3,1,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,class_1
7209,5,1,4,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
7210,3,4,1,2,4,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,class_1
7211,5,3,1,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,class_1
7212,3,1,9,2,7,3,2,1,5,1,7,3,4,8,8,1,3,3,6,8,3,1,class_2
7213,5,3,8,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4,class_1
7214,5,4,8,2,5,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2,class_1
7215,5,4,8,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2,class_1
7216,5,3,8,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4,class_1
7217,5,3,1,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4,class_1
7218,5,4,4,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
7219,5,3,1,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,class_1
7220,5,4,8,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,class_1
7221,3,4,4,2,7,3,2,1,11,1,7,4,3,8,8,1,3,3,6,8,3,1,class_2
7222,4,4,1,2,7,1,1,1,12,1,7,4,4,5,5,1,2,2,6,9,5,2,class_2
7223,5,4,4,2,7,3,2,1,5,1,7,3,4,8,8,1,3,3,6,8,3,1,class_2
7224,3,4,8,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,class_1
7225,5,4,1,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,class_1
7226,5,4,1,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4,class_1
7227,3,4,4,2,7,3,2,1,8,1,7,3,4,8,8,1,3,3,6,8,4,1,class_2
7228,5,3,8,2,9,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,class_1
7229,4,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,2,2,6,9,5,2,class_2
7230,5,4,9,2,7,3,2,1,11,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
7231,4,3,8,2,6,3,1,1,12,1,2,3,2,3,3,1,3,1,5,8,2,7,class_1
7232,1,4,4,2,7,3,2,1,5,1,7,3,3,8,8,1,3,3,6,8,4,1,class_2
7233,4,3,1,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4,class_1
7234,1,4,1,2,7,1,1,1,7,1,7,4,4,5,5,1,1,2,6,3,2,2,class_2
7235,1,4,4,2,7,3,2,1,11,1,7,3,4,8,8,1,3,3,6,8,3,1,class_2
7236,5,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,2,2,6,9,2,2,class_2
7237,1,4,4,2,7,3,2,1,8,1,7,3,3,8,8,1,3,3,6,8,3,1,class_2
7238,5,4,1,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2,class_1
7239,5,3,1,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4,class_1
7240,4,4,1,2,7,1,1,1,2,1,7,4,4,5,5,1,1,2,6,6,2,2,class_2
7241,5,4,8,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,class_1
7242,4,4,8,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4,class_1
7243,5,4,1,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2,class_1
7244,5,4,1,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,2,class_1
7245,1,4,1,2,7,1,1,1,12,1,7,4,4,5,5,1,2,2,6,9,5,2,class_2
7246,5,1,4,2,7,3,2,1,11,1,7,3,3,8,8,1,3,3,6,8,4,1,class_2
7247,1,4,1,2,7,1,1,1,7,1,7,4,4,5,5,1,2,2,6,6,2,2,class_2
7248,5,4,1,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,class_1
7249,5,3,8,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,2,class_1
